kind,url,status,title,note,finalUrl
page,http://185.23.72.228/admin/gift-catalog-items/1/edit,200,Hediye Kataloğu Öğesi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/gift-catalog-items/1/edit
page,http://185.23.72.228/admin/gift-catalog-items/2/edit,200,Hediye Kataloğu Öğesi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/gift-catalog-items/2/edit
page,http://185.23.72.228/admin/gift-catalog-items/3/edit,200,Hediye Kataloğu Öğesi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/gift-catalog-items/3/edit
page,http://185.23.72.228/admin/gift-catalog-items/4/edit,200,Hediye Kataloğu Öğesi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/gift-catalog-items/4/edit
page,http://185.23.72.228/admin/gift-catalog-items/5/edit,200,Hediye Kataloğu Öğesi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/gift-catalog-items/5/edit
page,http://185.23.72.228/admin/gift-catalog-items/create,200,Hediye Kataloğu Öğesi oluştur - Dernek Yönetim,,http://185.23.72.228/admin/gift-catalog-items/create
page,http://185.23.72.228/admin/kurban-campaigns,200,Kurban Hizmetleri - Dernek Yönetim,,http://185.23.72.228/admin/kurban-campaigns
page,http://185.23.72.228/admin/kurban-campaigns/1/edit,200,Kurban Hizmeti düzenle - Dernek Yönetim,,http://185.23.72.228/admin/kurban-campaigns/1/edit
page,http://185.23.72.228/admin/kurban-campaigns/create,200,Kurban Hizmeti oluştur - Dernek Yönetim,,http://185.23.72.228/admin/kurban-campaigns/create
page,http://185.23.72.228/admin/kurban-orders,200,Kurban Kesim - Dernek Yönetim,,http://185.23.72.228/admin/kurban-orders
page,http://185.23.72.228/admin/kurban-orders/1/edit,200,Kurban Kesim düzenle - Dernek Yönetim,,http://185.23.72.228/admin/kurban-orders/1/edit
page,http://185.23.72.228/admin/kurban-orders/2/edit,200,Kurban Kesim düzenle - Dernek Yönetim,,http://185.23.72.228/admin/kurban-orders/2/edit
page,http://185.23.72.228/admin/kurban-orders/3/edit,200,Kurban Kesim düzenle - Dernek Yönetim,,http://185.23.72.228/admin/kurban-orders/3/edit
page,http://185.23.72.228/admin/kurban-orders/4/edit,200,Kurban Kesim düzenle - Dernek Yönetim,,http://185.23.72.228/admin/kurban-orders/4/edit
page,http://185.23.72.228/admin/languages,200,Diller - Dernek Yönetim,,http://185.23.72.228/admin/languages
page,http://185.23.72.228/admin/live-streams,200,Canlı Yayınlar - Dernek Yönetim,,http://185.23.72.228/admin/live-streams
page,http://185.23.72.228/admin/live-streams/1/edit,200,Canlı Yayın düzenle - Dernek Yönetim,,http://185.23.72.228/admin/live-streams/1/edit
page,http://185.23.72.228/admin/live-streams/2/edit,200,Canlı Yayın düzenle - Dernek Yönetim,,http://185.23.72.228/admin/live-streams/2/edit
page,http://185.23.72.228/admin/live-streams/3/edit,200,Canlı Yayın düzenle - Dernek Yönetim,,http://185.23.72.228/admin/live-streams/3/edit
page,http://185.23.72.228/admin/live-streams/4/edit,200,Canlı Yayın düzenle - Dernek Yönetim,,http://185.23.72.228/admin/live-streams/4/edit
page,http://185.23.72.228/admin/live-streams/5/edit,200,Canlı Yayın düzenle - Dernek Yönetim,,http://185.23.72.228/admin/live-streams/5/edit
page,http://185.23.72.228/admin/live-streams/create,200,Canlı Yayın oluştur - Dernek Yönetim,,http://185.23.72.228/admin/live-streams/create
page,http://185.23.72.228/admin/manage-translations,200,Çeviri Yönetimi - Dernek Yönetim,,http://185.23.72.228/admin/manage-translations
page,http://185.23.72.228/admin/media,200,Medya Galerisi - Dernek Yönetim,,http://185.23.72.228/admin/media
page,http://185.23.72.228/admin/media/11/edit,200,Medya düzenle - Dernek Yönetim,,http://185.23.72.228/admin/media/11/edit
page,http://185.23.72.228/admin/media/create,200,Medya oluştur - Dernek Yönetim,,http://185.23.72.228/admin/media/create
page,http://185.23.72.228/admin/newsletter-subscribers,200,Bülten Aboneleri - Dernek Yönetim,,http://185.23.72.228/admin/newsletter-subscribers
page,http://185.23.72.228/admin/newsletter-subscribers/1/edit,200,Bülten Abonesi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/newsletter-subscribers/1/edit
page,http://185.23.72.228/admin/newsletter-subscribers/2/edit,200,Bülten Abonesi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/newsletter-subscribers/2/edit
page,http://185.23.72.228/admin/newsletter-subscribers/3/edit,200,Bülten Abonesi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/newsletter-subscribers/3/edit
page,http://185.23.72.228/admin/newsletter-subscribers/4/edit,200,Bülten Abonesi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/newsletter-subscribers/4/edit
page,http://185.23.72.228/admin/newsletter-subscribers/5/edit,200,Bülten Abonesi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/newsletter-subscribers/5/edit
page,http://185.23.72.228/admin/newsletter-subscribers/6/edit,200,Bülten Abonesi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/newsletter-subscribers/6/edit
page,http://185.23.72.228/admin/newsletter-subscribers/create,200,Bülten Abonesi oluştur - Dernek Yönetim,,http://185.23.72.228/admin/newsletter-subscribers/create
page,http://185.23.72.228/admin/notification-templates,200,Bildirim Şablonları - Dernek Yönetim,,http://185.23.72.228/admin/notification-templates
page,http://185.23.72.228/admin/notification-templates/1/edit,200,Bildirim Şablonu düzenle - Dernek Yönetim,,http://185.23.72.228/admin/notification-templates/1/edit
page,http://185.23.72.228/admin/notification-templates/2/edit,200,Bildirim Şablonu düzenle - Dernek Yönetim,,http://185.23.72.228/admin/notification-templates/2/edit
page,http://185.23.72.228/admin/notification-templates/3/edit,200,Bildirim Şablonu düzenle - Dernek Yönetim,,http://185.23.72.228/admin/notification-templates/3/edit
page,http://185.23.72.228/admin/notification-templates/4/edit,200,Bildirim Şablonu düzenle - Dernek Yönetim,,http://185.23.72.228/admin/notification-templates/4/edit
page,http://185.23.72.228/admin/notification-templates/5/edit,200,Bildirim Şablonu düzenle - Dernek Yönetim,,http://185.23.72.228/admin/notification-templates/5/edit
page,http://185.23.72.228/admin/notification-templates/6/edit,200,Bildirim Şablonu düzenle - Dernek Yönetim,,http://185.23.72.228/admin/notification-templates/6/edit
page,http://185.23.72.228/admin/notification-templates/create,200,Bildirim Şablonu oluştur - Dernek Yönetim,,http://185.23.72.228/admin/notification-templates/create
page,http://185.23.72.228/admin/pages,200,Sayfalar - Dernek Yönetim,,http://185.23.72.228/admin/pages
page,http://185.23.72.228/admin/pages/1/edit,200,Sayfa düzenle - Dernek Yönetim,,http://185.23.72.228/admin/pages/1/edit
page,http://185.23.72.228/admin/pages/2/edit,200,Sayfa düzenle - Dernek Yönetim,,http://185.23.72.228/admin/pages/2/edit
page,http://185.23.72.228/admin/pages/3/edit,200,Sayfa düzenle - Dernek Yönetim,,http://185.23.72.228/admin/pages/3/edit
page,http://185.23.72.228/admin/pages/4/edit,200,Sayfa düzenle - Dernek Yönetim,,http://185.23.72.228/admin/pages/4/edit
page,http://185.23.72.228/admin/pages/create,200,Sayfa oluştur - Dernek Yönetim,,http://185.23.72.228/admin/pages/create
page,http://185.23.72.228/admin/payments,200,Ödemeler - Dernek Yönetim,,http://185.23.72.228/admin/payments
page,http://185.23.72.228/admin/payments/37/edit,200,Ödeme düzenle - Dernek Yönetim,,http://185.23.72.228/admin/payments/37/edit
page,http://185.23.72.228/admin/payments/38/edit,200,Ödeme düzenle - Dernek Yönetim,,http://185.23.72.228/admin/payments/38/edit
page,http://185.23.72.228/admin/payments/39/edit,200,Ödeme düzenle - Dernek Yönetim,,http://185.23.72.228/admin/payments/39/edit
page,http://185.23.72.228/admin/payments/41/edit,200,Ödeme düzenle - Dernek Yönetim,,http://185.23.72.228/admin/payments/41/edit
page,http://185.23.72.228/admin/payments/53/edit,200,Ödeme düzenle - Dernek Yönetim,,http://185.23.72.228/admin/payments/53/edit
page,http://185.23.72.228/admin/payments/54/edit,200,Ödeme düzenle - Dernek Yönetim,,http://185.23.72.228/admin/payments/54/edit
page,http://185.23.72.228/admin/payments/55/edit,200,Ödeme düzenle - Dernek Yönetim,,http://185.23.72.228/admin/payments/55/edit
page,http://185.23.72.228/admin/payments/56/edit,200,Ödeme düzenle - Dernek Yönetim,,http://185.23.72.228/admin/payments/56/edit
page,http://185.23.72.228/admin/payments/57/edit,200,Ödeme düzenle - Dernek Yönetim,,http://185.23.72.228/admin/payments/57/edit
page,http://185.23.72.228/admin/payments/58/edit,200,Ödeme düzenle - Dernek Yönetim,,http://185.23.72.228/admin/payments/58/edit
page,http://185.23.72.228/admin/posts,200,Haberler - Dernek Yönetim,,http://185.23.72.228/admin/posts
page,http://185.23.72.228/admin/posts/1/edit,200,Haber düzenle - Dernek Yönetim,,http://185.23.72.228/admin/posts/1/edit
page,http://185.23.72.228/admin/posts/2/edit,200,Haber düzenle - Dernek Yönetim,,http://185.23.72.228/admin/posts/2/edit
page,http://185.23.72.228/admin/posts/3/edit,200,Haber düzenle - Dernek Yönetim,,http://185.23.72.228/admin/posts/3/edit
page,http://185.23.72.228/admin/posts/4/edit,200,Haber düzenle - Dernek Yönetim,,http://185.23.72.228/admin/posts/4/edit
page,http://185.23.72.228/admin/posts/5/edit,200,Haber düzenle - Dernek Yönetim,,http://185.23.72.228/admin/posts/5/edit
page,http://185.23.72.228/admin/posts/create,200,Haber oluştur - Dernek Yönetim,,http://185.23.72.228/admin/posts/create
page,http://185.23.72.228/admin/projects,200,Projeler - Dernek Yönetim,,http://185.23.72.228/admin/projects
page,http://185.23.72.228/admin/projects/1/edit,200,Proje düzenle - Dernek Yönetim,,http://185.23.72.228/admin/projects/1/edit
page,http://185.23.72.228/admin/projects/2/edit,200,Proje düzenle - Dernek Yönetim,,http://185.23.72.228/admin/projects/2/edit
page,http://185.23.72.228/admin/projects/3/edit,200,Proje düzenle - Dernek Yönetim,,http://185.23.72.228/admin/projects/3/edit
page,http://185.23.72.228/admin/projects/create,200,Proje oluştur - Dernek Yönetim,,http://185.23.72.228/admin/projects/create
page,http://185.23.72.228/admin/raporlama,200,Raporlama - Dernek Yönetim,,http://185.23.72.228/admin/raporlama
page,http://185.23.72.228/admin/sliders,200,Slider - Dernek Yönetim,,http://185.23.72.228/admin/sliders
page,http://185.23.72.228/admin/sliders/1/edit,200,Slayt düzenle - Dernek Yönetim,,http://185.23.72.228/admin/sliders/1/edit
page,http://185.23.72.228/admin/sliders/2/edit,200,Slayt düzenle - Dernek Yönetim,,http://185.23.72.228/admin/sliders/2/edit
page,http://185.23.72.228/admin/sliders/3/edit,200,Slayt düzenle - Dernek Yönetim,,http://185.23.72.228/admin/sliders/3/edit
page,http://185.23.72.228/admin/sliders/create,200,Slayt oluştur - Dernek Yönetim,,http://185.23.72.228/admin/sliders/create
page,http://185.23.72.228/admin/sms-campaigns,200,SMS Kampanyaları - Dernek Yönetim,,http://185.23.72.228/admin/sms-campaigns
page,http://185.23.72.228/admin/sms-campaigns/create,200,SMS Kampanya oluştur - Dernek Yönetim,,http://185.23.72.228/admin/sms-campaigns/create
page,http://185.23.72.228/admin/sms-groups,200,SMS Grupları - Dernek Yönetim,,http://185.23.72.228/admin/sms-groups
page,http://185.23.72.228/admin/sms-reports,200,SMS Raporları - Dernek Yönetim,,http://185.23.72.228/admin/sms-reports
page,http://185.23.72.228/admin/technical-docs,200,Teknik Dokümantasyon - Dernek Yönetim,,http://185.23.72.228/admin/technical-docs
page,http://185.23.72.228/admin/themes,200,Temalar - Dernek Yönetim,,http://185.23.72.228/admin/themes
page,http://185.23.72.228/admin/users,200,Kullanıcılar - Dernek Yönetim,,http://185.23.72.228/admin/users
page,http://185.23.72.228/admin/users/10/edit,200,Kullanıcı düzenle - Dernek Yönetim,,http://185.23.72.228/admin/users/10/edit
page,http://185.23.72.228/admin/users/11/edit,200,Kullanıcı düzenle - Dernek Yönetim,,http://185.23.72.228/admin/users/11/edit
page,http://185.23.72.228/admin/users/12/edit,200,Kullanıcı düzenle - Dernek Yönetim,,http://185.23.72.228/admin/users/12/edit
page,http://185.23.72.228/admin/users/3/edit,200,Kullanıcı düzenle - Dernek Yönetim,,http://185.23.72.228/admin/users/3/edit
page,http://185.23.72.228/admin/users/4/edit,200,Kullanıcı düzenle - Dernek Yönetim,,http://185.23.72.228/admin/users/4/edit
page,http://185.23.72.228/admin/users/5/edit,200,Kullanıcı düzenle - Dernek Yönetim,,http://185.23.72.228/admin/users/5/edit
page,http://185.23.72.228/admin/users/6/edit,200,Kullanıcı düzenle - Dernek Yönetim,,http://185.23.72.228/admin/users/6/edit
page,http://185.23.72.228/admin/users/7/edit,200,Kullanıcı düzenle - Dernek Yönetim,,http://185.23.72.228/admin/users/7/edit
page,http://185.23.72.228/admin/users/8/edit,200,Kullanıcı düzenle - Dernek Yönetim,,http://185.23.72.228/admin/users/8/edit
page,http://185.23.72.228/admin/users/9/edit,200,Kullanıcı düzenle - Dernek Yönetim,,http://185.23.72.228/admin/users/9/edit
page,http://185.23.72.228/admin/users/create,200,Kullanıcı oluştur - Dernek Yönetim,,http://185.23.72.228/admin/users/create
page,http://185.23.72.228/admin/volunteers,200,Gönüllü Başvuruları - Dernek Yönetim,,http://185.23.72.228/admin/volunteers
page,http://185.23.72.228/admin/volunteers/2/edit,200,Gönüllü Başvurusu düzenle - Dernek Yönetim,,http://185.23.72.228/admin/volunteers/2/edit
page,http://185.23.72.228/admin/volunteers/3/edit,200,Gönüllü Başvurusu düzenle - Dernek Yönetim,,http://185.23.72.228/admin/volunteers/3/edit
page,http://185.23.72.228/admin/volunteers/4/edit,200,Gönüllü Başvurusu düzenle - Dernek Yönetim,,http://185.23.72.228/admin/volunteers/4/edit
page,http://185.23.72.228/admin/volunteers/create,200,Gönüllü Başvurusu oluştur - Dernek Yönetim,,http://185.23.72.228/admin/volunteers/create
page,http://185.23.72.228/admin/zekat-categories,200,Zekat Kategorileri - Dernek Yönetim,,http://185.23.72.228/admin/zekat-categories
page,http://185.23.72.228/admin/zekat-categories/1/edit,200,Zekat Kategorisi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/zekat-categories/1/edit
page,http://185.23.72.228/admin/zekat-categories/2/edit,200,Zekat Kategorisi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/zekat-categories/2/edit
page,http://185.23.72.228/admin/zekat-categories/3/edit,200,Zekat Kategorisi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/zekat-categories/3/edit
page,http://185.23.72.228/admin/zekat-categories/4/edit,200,Zekat Kategorisi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/zekat-categories/4/edit
page,http://185.23.72.228/admin/zekat-categories/5/edit,200,Zekat Kategorisi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/zekat-categories/5/edit
page,http://185.23.72.228/admin/zekat-categories/6/edit,200,Zekat Kategorisi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/zekat-categories/6/edit
page,http://185.23.72.228/admin/zekat-categories/7/edit,200,Zekat Kategorisi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/zekat-categories/7/edit
page,http://185.23.72.228/admin/zekat-categories/8/edit,200,Zekat Kategorisi düzenle - Dernek Yönetim,,http://185.23.72.228/admin/zekat-categories/8/edit
page,http://185.23.72.228/admin/zekat-categories/create,200,Zekat Kategorisi oluştur - Dernek Yönetim,,http://185.23.72.228/admin/zekat-categories/create
